reviewers,messages,len_messages,churn,revisions,files,duration,len_description,inline_comments,,,,,,,,,,,,,,,,,
3,7,254,5,2,1,322.59,235,0,,,,,,,,,,,,,,,,,
4,13,381,50,5,4,304.3131,318,2,,,,,,,,,,,,,,,,,
2,3,70,14,1,1,18.17278,403,0,,,,,,,,,,,,,,,,,
4,6,210,503,2,13,336.9869,282,0,,,,,,,,,,,,,,,,,
2,5,211,50,1,2,116.0953,370,0,,,,,,,,,,,,,,,,,
8,24,798,1170,14,26,444.8603,1124,2,,,,,,,,,,,,,,,,,
3,5,147,256,2,5,285.375,320,0,,,,,,,,,,,,,,,,,
2,18,592,225,11,2,312.8303,218,6,,,,,,,,,,,,,,,,,
3,2,64,19,1,1,21.51833,429,0,,,,,,,,,,,,,,,,,
3,9,487,991,2,17,66.11222,90,3,,,,,,,,,,,,,,,,,
1,2,58,10,1,1,0.371389,74,0,,,,,,,,,,,,,,,,,
1,2,58,42,1,1,0.079722,74,0,,,,,,,,,,,,,,,,,
4,28,2368,754,12,9,3731.737,90,6,,,,,,,,,,,,,,,,,
3,4,117,312,1,10,6.015278,284,0,,,,,,,,,,,,,,,,,
26,35,1201,519,15,11,3146.985,66,16,,,,,,,,,,,,,,,,,
12,11,273,178,2,1,72.14972,402,0,,,,,,,,,,,,,,,,,
1,3,79,37,2,5,17.92306,207,0,,,,,,,,,,,,,,,,,
10,53,5921,19,8,8,169.5994,150,10,,,,,,,,,,,,,,,,,
12,34,1045,359,10,1,231.7775,689,7,,,,,,,,,,,,,,,,,
11,32,1928,677,7,5,161.48,388,4,,,,,,,,,,,,,,,,,
3,5,131,239,2,6,305.8244,473,0,,,,,,,,,,,,,,,,,
3,8,404,113,3,2,384.0494,360,0,,,,,,,,,,,,,,,,,
9,49,23234,323,12,4,1327.084,331,11,,,,,,,,,,,,,,,,,
1,4,370,141,1,2,31.97139,113,4,,,,,,,,,,,,,,,,,
4,13,634,80,5,1,2802.388,255,5,,,,,,,,,,,,,,,,,
3,7,181,68,2,4,20.46083,400,0,,,,,,,,,,,,,,,,,
1,2,83,0,1,2,244.8569,345,0,,,,,,,,,,,,,,,,,
2,6,151,285,3,23,2.641389,227,1,,,,,,,,,,,,,,,,,
1,4,216,71,1,2,100.3019,425,0,,,,,,,,,,,,,,,,,
3,40,2879,511,20,1,275.4261,900,60,,,,,,,,,,,,,,,,,
6,13,1836,88,3,3,173.4425,391,1,,,,,,,,,,,,,,,,,
6,9,230,58,3,2,1676.183,471,4,,,,,,,,,,,,,,,,,
3,6,299,3,1,1,1543.866,146,0,,,,,,,,,,,,,,,,,
18,138,23726,603,11,8,2420.294,372,3,,,,,,,,,,,,,,,,,
4,12,322,143,5,2,309.2011,237,8,,,,,,,,,,,,,,,,,
3,40,1762,141,27,4,376.1211,121,16,,,,,,,,,,,,,,,,,
3,15,498,16,9,2,166.2492,148,4,,,,,,,,,,,,,,,,,
4,41,1203,926,19,2,1913.332,299,16,,,,,,,,,,,,,,,,,
4,27,775,178,11,2,1672.598,322,4,,,,,,,,,,,,,,,,,
4,35,1077,174,15,4,1578.304,324,12,,,,,,,,,,,,,,,,,
3,6,195,43,2,4,209.6892,107,0,,,,,,,,,,,,,,,,,
3,9,318,6,4,2,375.4144,69,2,,,,,,,,,,,,,,,,,
3,10,358,29,5,3,375.3903,69,4,,,,,,,,,,,,,,,,,
4,43,1530,359,26,2,2061.559,238,16,,,,,,,,,,,,,,,,,
4,54,1616,26,27,3,1816.993,184,8,,,,,,,,,,,,,,,,,
5,32,1051,86,19,3,1888.856,1257,39,,,,,,,,,,,,,,,,,
3,9,472,320,3,4,32.48472,499,0,,,,,,,,,,,,,,,,,
5,97,8439,892,31,9,1873.651,482,30,,,,,,,,,,,,,,,,,
8,27,2029,120,9,14,218.0894,235,7,,,,,,,,,,,,,,,,,
3,6,253,441,4,2,113.3508,259,0,,,,,,,,,,,,,,,,,
5,23,861,1213,15,2,782.3753,182,0,,,,,,,,,,,,,,,,,
6,23,887,666,14,14,782.3725,176,2,,,,,,,,,,,,,,,,,
6,37,1359,255,21,10,1228.828,420,8,,,,,,,,,,,,,,,,,
4,12,871,1336,3,17,40.59889,852,4,,,,,,,,,,,,,,,,,
3,7,159,58,3,2,638.9147,140,0,,,,,,,,,,,,,,,,,
4,4,110,17,1,1,71.34083,153,0,,,,,,,,,,,,,,,,,
6,9,385,23,2,3,97.175,199,4,,,,,,,,,,,,,,,,,
3,8,465,72,1,3,746.9753,244,8,,,,,,,,,,,,,,,,,
24,128,18872,158,8,3,882.3756,631,25,,,,,,,,,,,,,,,,,
4,11,317,100,6,2,151.4269,248,0,,,,,,,,,,,,,,,,,
4,8,209,250,2,1,1482.944,151,0,,,,,,,,,,,,,,,,,
6,7,524,36,1,2,3.829722,113,0,,,,,,,,,,,,,,,,,
6,43,3407,360,12,7,1226.061,670,17,,,,,,,,,,,,,,,,,
5,10,909,113,2,6,136.9394,115,0,,,,,,,,,,,,,,,,,
7,30,17163,1234,10,13,1041.641,526,8,,,,,,,,,,,,,,,,,
4,8,1966,26,2,1,627.8967,231,0,,,,,,,,,,,,,,,,,
4,11,346,739,6,46,16.21889,506,1,,,,,,,,,,,,,,,,,
4,8,249,65,2,5,10.09611,606,0,,,,,,,,,,,,,,,,,
13,32,1814,466,14,26,263.9283,253,46,,,,,,,,,,,,,,,,,
12,24,1084,47,7,4,136.195,536,2,,,,,,,,,,,,,,,,,
4,7,451,87,1,1,64.84306,273,1,,,,,,,,,,,,,,,,,
6,11,759,3806,1,4,439.0372,537,0,,,,,,,,,,,,,,,,,
7,24,693,239,8,2,514.8858,666,14,,,,,,,,,,,,,,,,,
5,14,941,71,4,1,141.8419,176,5,,,,,,,,,,,,,,,,,
6,11,478,97,2,2,55.56056,222,11,,,,,,,,,,,,,,,,,
3,12,488,110,2,2,300.785,180,0,,,,,,,,,,,,,,,,,
3,13,473,124,5,12,550.2047,202,11,,,,,,,,,,,,,,,,,
2,5,131,34,2,1,5187.125,325,0,,,,,,,,,,,,,,,,,
61,605,185611,5258,28,9,1090.268,614,85,,,,,,,,,,,,,,,,,
4,11,349,44,2,3,325.0036,186,0,,,,,,,,,,,,,,,,,
12,34,6799,973,3,10,703.1289,614,15,,,,,,,,,,,,,,,,,
2,4,105,48,2,1,211.0714,507,0,,,,,,,,,,,,,,,,,
5,10,465,80,2,1,15.14083,204,4,,,,,,,,,,,,,,,,,
15,93,17436,2884,14,5,421.2656,427,59,,,,,,,,,,,,,,,,,
2,5,177,837,2,10,328.9128,318,0,,,,,,,,,,,,,,,,,
5,12,332,28,5,1,5.741667,130,0,,,,,,,,,,,,,,,,,
4,34,3043,51,9,4,362.0283,147,4,,,,,,,,,,,,,,,,,
3,8,321,205,2,5,217.6822,453,4,,,,,,,,,,,,,,,,,
5,59,2305,785,24,30,331.1633,398,92,,,,,,,,,,,,,,,,,
3,17,584,228,11,8,166.2239,149,7,,,,,,,,,,,,,,,,,
3,10,287,827,3,7,233.5581,286,0,,,,,,,,,,,,,,,,,
6,22,658,58,4,9,309.7878,359,4,,,,,,,,,,,,,,,,,
4,7,179,281,2,4,167.8406,573,0,,,,,,,,,,,,,,,,,
4,8,214,11,2,1,19.98972,109,0,,,,,,,,,,,,,,,,,
5,11,490,243,3,3,332.6042,286,2,,,,,,,,,,,,,,,,,
46,212,62550,2600,12,10,1716.636,476,15,,,,,,,,,,,,,,,,,
2,3,84,20,1,1,1.833056,143,0,,,,,,,,,,,,,,,,,
8,40,3762,440,8,20,958.2672,786,19,,,,,,,,,,,,,,,,,
11,29,1245,261,16,1,2469.369,126,28,,,,,,,,,,,,,,,,,
7,11,461,16,4,4,254.0511,226,0,,,,,,,,,,,,,,,,,
5,14,486,66,4,3,254.0475,385,2,,,,,,,,,,,,,,,,,
4,7,370,35,2,3,115.4269,457,0,,,,,,,,,,,,,,,,,
4,9,1018,165,1,4,115.4253,447,0,,,,,,,,,,,,,,,,,
3,5,136,82,2,1,0.439167,85,1,,,,,,,,,,,,,,,,,
26,176,26253,65,15,2,1155.526,341,47,,,,,,,,,,,,,,,,,
3,6,172,276,1,10,2.015833,193,3,,,,,,,,,,,,,,,,,
1,5,137,780,3,33,1.175,215,0,,,,,,,,,,,,,,,,,
28,159,40388,295,11,1,2383.961,293,418,,,,,,,,,,,,,,,,,
5,6,162,6,1,1,27.41306,150,0,,,,,,,,,,,,,,,,,
2,3,84,133,1,3,1.473333,126,0,,,,,,,,,,,,,,,,,
1,2,58,304,1,1,543.9386,79,0,,,,,,,,,,,,,,,,,
6,28,2780,54,7,4,1011.923,387,18,,,,,,,,,,,,,,,,,
12,8,231,173,3,1,26.90611,160,3,,,,,,,,,,,,,,,,,
7,27,1980,137,8,1,1461.693,264,21,,,,,,,,,,,,,,,,,
12,16,579,18,1,1,154.2731,542,1,,,,,,,,,,,,,,,,,
9,82,4823,37,19,1,3811.634,308,51,,,,,,,,,,,,,,,,,
14,139,22028,721,33,8,2970.944,424,156,,,,,,,,,,,,,,,,,
2,6,171,57,2,2,458.4397,184,0,,,,,,,,,,,,,,,,,
4,15,3376,123,3,1,1337.494,217,15,,,,,,,,,,,,,,,,,
16,58,10682,186,4,1,553.0744,346,5,,,,,,,,,,,,,,,,,
3,10,509,57,4,16,265.1581,215,0,,,,,,,,,,,,,,,,,
12,19,907,252,5,4,599.3606,348,12,,,,,,,,,,,,,,,,,
3,8,1177,6,1,1,327.7875,121,0,,,,,,,,,,,,,,,,,
4,19,5084,210,3,3,830.435,837,4,,,,,,,,,,,,,,,,,
4,17,914,563,6,6,1001.668,289,26,,,,,,,,,,,,,,,,,
10,16,1220,3861,3,4,357.5833,468,4,,,,,,,,,,,,,,,,,
7,8,203,178,2,4,28.35306,239,0,,,,,,,,,,,,,,,,,
14,36,915,120,20,2,312.4842,579,5,,,,,,,,,,,,,,,,,
1,3,85,34,2,1,3.917778,426,0,,,,,,,,,,,,,,,,,
2,6,1467,1175,3,6,327.7703,690,0,,,,,,,,,,,,,,,,,
7,12,660,33,4,2,366.1925,94,2,,,,,,,,,,,,,,,,,
5,16,377,567,9,6,307.7714,259,0,,,,,,,,,,,,,,,,,
5,6,424,8,1,1,503.0558,261,3,,,,,,,,,,,,,,,,,
1,2,297,3503,1,26,484.8333,226,0,,,,,,,,,,,,,,,,,
4,9,536,86,3,5,163.6528,520,4,,,,,,,,,,,,,,,,,
54,167,53570,713,9,1,653.8553,239,6,,,,,,,,,,,,,,,,,
4,6,162,20,2,2,4.755278,112,0,,,,,,,,,,,,,,,,,
6,18,1082,408,6,2,330.8347,328,12,,,,,,,,,,,,,,,,,
12,26,6526,157,2,2,192.8706,582,3,,,,,,,,,,,,,,,,,
2,12,1307,644,5,46,3.038333,207,11,,,,,,,,,,,,,,,,,
6,12,653,168,5,1,121.0042,87,21,,,,,,,,,,,,,,,,,
2,5,238,36,2,1,8.698333,117,0,,,,,,,,,,,,,,,,,
1,5,188,67,2,1,8.695,279,0,,,,,,,,,,,,,,,,,
3,8,227,655,5,23,23.92972,957,0,,,,,,,,,,,,,,,,,
3,18,2834,640,2,23,240.2019,957,1,,,,,,,,,,,,,,,,,
5,42,14683,1609,1,8,506.3986,382,0,,,,,,,,,,,,,,,,,
1,2,58,140,1,3,6.635,84,0,,,,,,,,,,,,,,,,,
3,9,434,7542,3,73,293.1814,1977,0,,,,,,,,,,,,,,,,,
7,17,608,412,3,4,3389.494,311,7,,,,,,,,,,,,,,,,,
9,19,4035,9,3,1,49.73528,610,0,,,,,,,,,,,,,,,,,
4,14,1818,18,1,1,341.9903,372,0,,,,,,,,,,,,,,,,,
2,18,589,156,9,7,89.83111,196,12,,,,,,,,,,,,,,,,,
2,5,126,41,3,2,7.900556,185,0,,,,,,,,,,,,,,,,,
3,8,278,119,3,2,282.8831,154,1,,,,,,,,,,,,,,,,,
11,30,1071,199,12,8,347.9581,231,11,,,,,,,,,,,,,,,,,
15,20,671,77,6,2,170.2558,275,3,,,,,,,,,,,,,,,,,
14,98,15728,1577,18,7,5047.013,510,102,,,,,,,,,,,,,,,,,
34,38,10113,5,1,1,47.38222,262,0,,,,,,,,,,,,,,,,,
9,25,859,239,10,1,946.2828,218,9,,,,,,,,,,,,,,,,,
3,6,152,22,2,1,186.5439,148,0,,,,,,,,,,,,,,,,,
2,3,84,41,1,1,1.902778,163,0,,,,,,,,,,,,,,,,,
3,11,397,123,5,20,143.18,313,6,,,,,,,,,,,,,,,,,
7,23,1479,511,5,7,263.4494,719,21,,,,,,,,,,,,,,,,,
1,7,163,60,6,8,1.558056,201,0,,,,,,,,,,,,,,,,,
41,87,25069,443,3,1,411.6508,388,21,,,,,,,,,,,,,,,,,
7,10,342,92,2,2,60.7175,376,4,,,,,,,,,,,,,,,,,
9,35,1757,72,9,2,164.5792,179,12,,,,,,,,,,,,,,,,,
6,5,390,454,1,14,19.07139,261,0,,,,,,,,,,,,,,,,,
2,4,155,57,1,2,27.9275,376,0,,,,,,,,,,,,,,,,,
11,69,6167,210,17,7,2590.61,773,34,,,,,,,,,,,,,,,,,
6,13,895,17,3,2,155.2522,241,2,,,,,,,,,,,,,,,,,
12,26,3601,64,2,2,220.2347,257,9,,,,,,,,,,,,,,,,,
14,38,1498,139,6,2,1208.499,397,14,,,,,,,,,,,,,,,,,
5,11,309,100,3,1,140.3872,271,1,,,,,,,,,,,,,,,,,
4,12,441,49,4,1,141.0697,287,4,,,,,,,,,,,,,,,,,
6,21,824,304,12,6,690.0017,442,18,,,,,,,,,,,,,,,,,
3,4,105,73,1,2,4.896389,390,0,,,,,,,,,,,,,,,,,
1,8,197,455,5,8,308.8117,284,3,,,,,,,,,,,,,,,,,
42,76,20982,395,3,1,326.6789,439,12,,,,,,,,,,,,,,,,,
6,57,1695,903,33,12,11025.47,264,11,,,,,,,,,,,,,,,,,
5,7,192,4,2,1,282.1861,97,0,,,,,,,,,,,,,,,,,
2,7,239,32,3,1,589.4714,153,1,,,,,,,,,,,,,,,,,
3,13,469,35,5,5,442.5856,396,1,,,,,,,,,,,,,,,,,
2,10,412,118,4,1,308.6506,350,0,,,,,,,,,,,,,,,,,
4,8,409,35,4,1,124.2028,267,0,,,,,,,,,,,,,,,,,
7,11,303,32,4,1,137.7711,278,3,,,,,,,,,,,,,,,,,
5,9,330,37,3,1,124.0658,283,6,,,,,,,,,,,,,,,,,
5,10,271,19,4,1,123.9956,438,3,,,,,,,,,,,,,,,,,
4,7,178,47,3,1,120.6347,225,0,,,,,,,,,,,,,,,,,
5,9,225,27,4,1,133.9014,286,0,,,,,,,,,,,,,,,,,
6,11,272,40,4,1,126.7239,294,0,,,,,,,,,,,,,,,,,
6,11,272,41,4,1,126.2772,294,0,,,,,,,,,,,,,,,,,
6,10,292,22,4,1,123.7297,278,0,,,,,,,,,,,,,,,,,
6,9,390,12,4,1,123.0289,527,0,,,,,,,,,,,,,,,,,
6,12,410,35,4,2,122.3242,452,0,,,,,,,,,,,,,,,,,
11,41,6753,222,11,1,2012.94,933,118,,,,,,,,,,,,,,,,,
9,7,194,284,2,2,413.3636,251,3,,,,,,,,,,,,,,,,,
4,10,261,95,7,46,145.3344,445,0,,,,,,,,,,,,,,,,,
3,6,147,6,1,1,64.67722,191,0,,,,,,,,,,,,,,,,,
8,9,230,216,3,8,4.369722,131,4,,,,,,,,,,,,,,,,,
4,8,246,59,3,4,4.514444,323,7,,,,,,,,,,,,,,,,,
10,26,626,243,9,1,1464.232,134,2,,,,,,,,,,,,,,,,,
6,26,1296,72,11,4,4711.845,434,6,,,,,,,,,,,,,,,,,
10,4,110,4,1,1,0.255,345,0,,,,,,,,,,,,,,,,,
45,334,48832,283,23,6,1429.45,515,103,,,,,,,,,,,,,,,,,
8,57,2719,148,18,5,314.1853,673,97,,,,,,,,,,,,,,,,,
3,9,530,122,2,5,97.44889,232,0,,,,,,,,,,,,,,,,,
1,3,79,180,2,2,73.49639,94,0,,,,,,,,,,,,,,,,,
1,3,79,36,2,2,6.8325,245,0,,,,,,,,,,,,,,,,,
1,3,70,73,1,1,7.504444,317,0,,,,,,,,,,,,,,,,,
2,3,79,73,1,1,7.479167,318,0,,,,,,,,,,,,,,,,,
2,2,58,282,1,107,21.43583,453,0,,,,,,,,,,,,,,,,,
4,10,572,117,4,3,207.1028,367,0,,,,,,,,,,,,,,,,,
1,2,58,116,1,4,0.008889,112,0,,,,,,,,,,,,,,,,,
3,4,110,21,1,1,16.48,76,0,,,,,,,,,,,,,,,,,
2,3,84,80,1,2,15.35722,74,0,,,,,,,,,,,,,,,,,
7,38,2359,109,18,3,1870.113,354,29,,,,,,,,,,,,,,,,,
2,3,84,246,1,1,2.19,234,0,,,,,,,,,,,,,,,,,
9,43,2277,171,22,3,2185.204,240,18,,,,,,,,,,,,,,,,,
5,28,1047,154,13,5,1347.962,209,5,,,,,,,,,,,,,,,,,
4,8,298,16,2,1,326.9786,112,3,,,,,,,,,,,,,,,,,
9,54,4439,1139,17,4,1863.819,361,76,,,,,,,,,,,,,,,,,
1,2,58,8,1,1,2.351389,185,0,,,,,,,,,,,,,,,,,
5,5,393,40,1,1,104.1219,320,0,,,,,,,,,,,,,,,,,
15,26,1379,165,8,5,530.7497,372,9,,,,,,,,,,,,,,,,,
16,43,1460,280,13,5,261.4617,698,27,,,,,,,,,,,,,,,,,
13,14,1721,281,2,5,158.6572,235,1,,,,,,,,,,,,,,,,,
6,8,230,124,2,1,410.0283,295,0,,,,,,,,,,,,,,,,,
1,3,79,475,2,10,93.48889,446,0,,,,,,,,,,,,,,,,,
6,13,499,204,4,6,83.27472,367,6,,,,,,,,,,,,,,,,,
46,397,119545,414,19,7,529.5542,305,49,,,,,,,,,,,,,,,,,
12,23,5154,699,2,29,73.05528,619,12,,,,,,,,,,,,,,,,,
5,4,187,20,1,1,29.62833,218,0,,,,,,,,,,,,,,,,,
7,58,2418,910,13,8,906.3525,233,11,,,,,,,,,,,,,,,,,
5,10,302,152,5,4,34.02611,379,4,,,,,,,,,,,,,,,,,
4,13,953,129,3,4,315.6483,644,12,,,,,,,,,,,,,,,,,
2,3,84,41,1,2,125.6675,350,0,,,,,,,,,,,,,,,,,
2,9,346,395,6,7,363.9247,312,0,,,,,,,,,,,,,,,,,
11,71,1921,680,27,17,387.2797,78,41,,,,,,,,,,,,,,,,,
8,14,833,127,2,3,406.0906,774,7,,,,,,,,,,,,,,,,,
6,20,815,139,6,2,882.5933,508,19,,,,,,,,,,,,,,,,,
10,22,2381,257,11,11,148.5983,553,9,,,,,,,,,,,,,,,,,
9,5,131,62,2,5,21.01472,325,0,,,,,,,,,,,,,,,,,
1,2,58,57,1,1,0.080833,147,0,,,,,,,,,,,,,,,,,
17,184,32350,594,19,9,458.1094,309,74,,,,,,,,,,,,,,,,,
2,4,75,694,2,8,7.184167,145,0,,,,,,,,,,,,,,,,,
3,13,1100,559,7,4,1127.212,81,6,,,,,,,,,,,,,,,,,
2,4,204,2,1,1,80.05167,163,0,,,,,,,,,,,,,,,,,
3,6,159,100,3,5,74.54972,183,0,,,,,,,,,,,,,,,,,
8,8,249,6,2,3,84.86278,233,2,,,,,,,,,,,,,,,,,
7,18,5133,185,6,4,124.6867,284,3,,,,,,,,,,,,,,,,,
2,3,96,24,1,1,63.51222,171,0,,,,,,,,,,,,,,,,,
1,5,125,283,3,4,67.90639,94,1,,,,,,,,,,,,,,,,,
47,308,94278,1351,14,8,407.7417,282,42,,,,,,,,,,,,,,,,,
10,11,1226,26,1,1,10.485,326,0,,,,,,,,,,,,,,,,,
18,111,23117,13859,8,14,587.5644,298,136,,,,,,,,,,,,,,,,,
9,64,4309,1102,21,3,1930.512,275,142,,,,,,,,,,,,,,,,,
6,15,3059,115,5,2,68.00861,325,3,,,,,,,,,,,,,,,,,
1,2,71,139,1,2,13.95,122,1,,,,,,,,,,,,,,,,,
7,4,105,39,2,3,26.22056,240,0,,,,,,,,,,,,,,,,,
10,22,650,228,7,12,42.82972,504,7,,,,,,,,,,,,,,,,,
6,3,84,31,1,1,7.9175,482,0,,,,,,,,,,,,,,,,,
6,3,138,70,1,1,7.607778,661,0,,,,,,,,,,,,,,,,,
8,15,582,31,3,1,28.51389,430,8,,,,,,,,,,,,,,,,,
1,2,58,135,1,4,0.141111,75,0,,,,,,,,,,,,,,,,,
5,21,1089,10,6,1,825.2197,355,0,,,,,,,,,,,,,,,,,
7,17,1032,174,6,25,165.0178,91,4,,,,,,,,,,,,,,,,,
2,3,84,327,1,9,12.54944,161,0,,,,,,,,,,,,,,,,,
12,32,1306,218,10,8,166.9069,274,5,,,,,,,,,,,,,,,,,
3,5,131,51,2,4,91.62861,175,0,,,,,,,,,,,,,,,,,
9,21,1128,1321,11,19,279.8558,76,10,,,,,,,,,,,,,,,,,
2,3,84,1185,1,20,0.146389,103,0,,,,,,,,,,,,,,,,,
10,22,658,89,7,2,135.8844,310,6,,,,,,,,,,,,,,,,,
2,4,428,25,1,1,793.2253,472,0,,,,,,,,,,,,,,,,,
4,3,119,38,1,1,14.2775,147,0,,,,,,,,,,,,,,,,,
10,27,4031,94,7,6,1032.482,527,6,,,,,,,,,,,,,,,,,
7,14,342,48,8,3,28.50667,111,1,,,,,,,,,,,,,,,,,
4,6,275,121,1,2,338.0422,240,2,,,,,,,,,,,,,,,,,
1,3,70,5,1,1,362.2064,155,0,,,,,,,,,,,,,,,,,
3,5,156,37,1,4,23.11722,487,0,,,,,,,,,,,,,,,,,
2,4,107,25,1,3,22.67306,487,0,,,,,,,,,,,,,,,,,
4,10,1040,60,2,1,117.9669,191,4,,,,,,,,,,,,,,,,,
5,5,114,21,2,3,140.9447,487,0,,,,,,,,,,,,,,,,,
4,3,70,21,1,3,102.9339,487,0,,,,,,,,,,,,,,,,,
5,6,175,124,1,1,8.7375,226,1,,,,,,,,,,,,,,,,,
10,18,508,27,6,1,109.1939,328,3,,,,,,,,,,,,,,,,,
5,8,2146,106,1,1,315.8786,347,1,,,,,,,,,,,,,,,,,
5,11,429,1710,2,46,469.9786,847,13,,,,,,,,,,,,,,,,,
5,13,2367,503,3,3,642.9372,471,13,,,,,,,,,,,,,,,,,
3,14,1065,419,4,7,68.28667,378,0,,,,,,,,,,,,,,,,,
3,6,152,1086,3,5,7.551944,79,7,,,,,,,,,,,,,,,,,
9,19,2882,96,5,1,1682.597,251,5,,,,,,,,,,,,,,,,,
29,33,10253,294,1,1,106.1508,557,0,,,,,,,,,,,,,,,,,
2,5,120,268,1,8,21.00333,281,2,,,,,,,,,,,,,,,,,
7,16,434,12,3,2,156.3306,277,2,,,,,,,,,,,,,,,,,
6,13,401,76,3,2,156.3286,261,2,,,,,,,,,,,,,,,,,
6,12,347,99,2,1,156.3064,302,12,,,,,,,,,,,,,,,,,
6,12,503,83,2,1,1202.041,338,10,,,,,,,,,,,,,,,,,
3,7,191,28,3,3,25.78833,117,1,,,,,,,,,,,,,,,,,
7,19,1515,56,7,2,1996.766,153,17,,,,,,,,,,,,,,,,,
7,29,1119,127,9,2,142.5731,286,2,,,,,,,,,,,,,,,,,
23,59,7558,128,3,2,110.7117,411,9,,,,,,,,,,,,,,,,,
5,6,378,18,2,4,168.8214,231,0,,,,,,,,,,,,,,,,,
4,9,378,71,2,4,26.89639,112,1,,,,,,,,,,,,,,,,,
6,22,1189,20,4,5,145.5158,293,13,,,,,,,,,,,,,,,,,
5,7,391,104,1,5,329.1694,174,0,,,,,,,,,,,,,,,,,
3,5,170,112,1,2,14.65528,141,0,,,,,,,,,,,,,,,,,
6,21,581,129,8,3,359.6956,290,9,,,,,,,,,,,,,,,,,
17,7,250,27,3,2,37.59,202,0,,,,,,,,,,,,,,,,,
2,5,340,83,3,6,100.9158,250,0,,,,,,,,,,,,,,,,,
6,5,126,1638,3,15,2.934722,641,0,,,,,,,,,,,,,,,,,
6,3,84,1663,1,16,1.091389,415,0,,,,,,,,,,,,,,,,,
6,29,1007,1389,23,15,506.7267,350,0,,,,,,,,,,,,,,,,,
11,50,2869,173,12,6,833.8383,502,34,,,,,,,,,,,,,,,,,
10,13,772,12,2,3,132.6164,163,0,,,,,,,,,,,,,,,,,
8,9,249,438,2,6,57.60972,202,4,,,,,,,,,,,,,,,,,
5,25,4762,102,6,11,1026.952,467,1,,,,,,,,,,,,,,,,,
6,17,502,58,12,2,1180.619,236,6,,,,,,,,,,,,,,,,,
3,5,127,157,1,6,0.567778,268,0,,,,,,,,,,,,,,,,,
8,9,244,87,2,2,238.8617,1182,0,,,,,,,,,,,,,,,,,
5,7,201,21,2,3,15.03889,470,0,,,,,,,,,,,,,,,,,
6,17,562,127,5,2,3139.518,187,1,,,,,,,,,,,,,,,,,
4,9,341,41,5,1,20.13611,154,0,,,,,,,,,,,,,,,,,
8,9,328,4,1,2,72.75889,329,0,,,,,,,,,,,,,,,,,
25,70,9493,11,4,2,231.6661,262,8,,,,,,,,,,,,,,,,,
9,55,1715,125,11,2,235.0131,86,48,,,,,,,,,,,,,,,,,
6,7,272,2,1,1,61.55167,329,0,,,,,,,,,,,,,,,,,
5,6,246,25,1,5,61.54861,329,0,,,,,,,,,,,,,,,,,
6,9,456,203,1,14,61.24139,329,2,,,,,,,,,,,,,,,,,
2,3,84,40,1,6,0.217222,351,0,,,,,,,,,,,,,,,,,
2,3,84,115,1,1,56.85694,459,0,,,,,,,,,,,,,,,,,
14,6,1606,1176,2,7,10.50861,224,0,,,,,,,,,,,,,,,,,
9,16,675,22,5,8,868.6819,489,2,,,,,,,,,,,,,,,,,
7,18,2110,1892,2,12,190.9003,642,61,,,,,,,,,,,,,,,,,
10,17,898,262,6,9,178.8678,393,4,,,,,,,,,,,,,,,,,
11,3,88,280,1,1,26.26056,634,1,,,,,,,,,,,,,,,,,
6,21,895,20,4,2,944.4111,230,15,,,,,,,,,,,,,,,,,
29,51,5608,49,3,1,588.7667,81,2,,,,,,,,,,,,,,,,,
12,17,719,345,8,1,600.2011,258,1,,,,,,,,,,,,,,,,,
5,9,230,93,4,4,375.855,213,3,,,,,,,,,,,,,,,,,
2,3,138,31,1,1,21.66889,257,0,,,,,,,,,,,,,,,,,
13,12,877,88,2,4,169.1917,200,8,,,,,,,,,,,,,,,,,
14,17,491,2,3,1,140.5403,126,4,,,,,,,,,,,,,,,,,
4,8,238,174,4,3,604.9108,235,0,,,,,,,,,,,,,,,,,
6,7,434,66,1,1,142.4597,205,0,,,,,,,,,,,,,,,,,
3,10,885,168,2,4,602.6628,569,0,,,,,,,,,,,,,,,,,
4,11,252,63,1,1,71.24278,1660,0,,,,,,,,,,,,,,,,,
3,7,277,38,2,2,67.37778,482,4,,,,,,,,,,,,,,,,,
3,5,220,153,2,11,95.44444,559,12,,,,,,,,,,,,,,,,,
2,5,178,48,2,3,0.726389,330,2,,,,,,,,,,,,,,,,,
5,32,947,115,17,3,369.2525,557,15,,,,,,,,,,,,,,,,,
2,3,84,85,1,3,70.99194,232,0,,,,,,,,,,,,,,,,,
2,14,345,83,10,2,701.4867,262,3,,,,,,,,,,,,,,,,,
5,5,135,354,1,7,94.56667,397,1,,,,,,,,,,,,,,,,,
2,7,224,23,3,4,20.62917,98,1,,,,,,,,,,,,,,,,,
6,15,500,97,4,3,408.6539,233,3,,,,,,,,,,,,,,,,,
8,15,443,159,6,2,335.3972,90,1,,,,,,,,,,,,,,,,,
6,33,1123,113,16,1,994.385,102,32,,,,,,,,,,,,,,,,,
4,9,585,9,2,1,18.77944,95,1,,,,,,,,,,,,,,,,,
7,27,2009,663,6,20,163.0736,175,16,,,,,,,,,,,,,,,,,
2,5,126,124,3,36,100.1742,608,0,,,,,,,,,,,,,,,,,
6,26,1539,461,7,5,343.7839,500,35,,,,,,,,,,,,,,,,,
4,8,283,213,3,5,81.0725,308,7,,,,,,,,,,,,,,,,,
